ID_USUARIO,ID_FAMILIA_USUARIO,UNIDADE,DATA_SOLICITACAO,STATUS DA SOLICITA??O,
1049016,260850,CRAS SAO SEBASTI?O,25/08/2017,DEFERIDO,
1048922,369495,CRAS PARANO?,25/08/2017,DEFERIDO,
1048897,369478,CRAS SAMAMBAIA SUL,25/08/2017,DEFERIDO,
940569,303032,CRAS AREAL,25/08/2017,DEFERIDO,
976897,322149,CRAS SAMAMBAIA SUL,25/08/2017,DEFERIDO,
1007503,339144,CRAS SAMAMBAIA SUL,25/08/2017,DEFERIDO,
1014786,344782,CRAS ESTRUTURAL,25/08/2017,DEFERIDO,
841803,258057,CRAS PARANO?,25/08/2017,DEFERIDO,
822051,284825,CRAS P SUL,25/08/2017,DEFERIDO,
833089,254542,CRAS ARAPOANGA,25/08/2017,DEFERIDO,
742352,121932,CRAS SAO SEBASTI?O,25/08/2017,DEFERIDO,
791044,61176,CRAS VARJ?O,25/08/2017,DEFERIDO,
619282,210771,CRAS SOBRADINHO II,25/08/2017,DEFERIDO,
700159,245319,CRAS PLANALTINA,25/08/2017,DEFERIDO,
746730,184769,CRAS SAO SEBASTI?O,25/08/2017,DEFERIDO,
551080,19796,CRAS P SUL,25/08/2017,DEFERIDO,
599536,147324,CRAS RECANTO DAS EMAS,25/08/2017,DEFERIDO,
425760,369507,CRAS SAO SEBASTI?O,25/08/2017,DEFERIDO,
425760,369507,CRAS SAO SEBASTI?O,25/08/2017,DEFERIDO,
411215,369560,CRAS SANTA MARIA,25/08/2017,DEFERIDO,
452158,141327,CRAS SANTA MARIA,25/08/2017,DEFERIDO,
817278,62367,CRAS SAMAMBAIA SUL,25/08/2017,DEFERIDO,
49938,369475,CRAS SAMAMBAIA EXPANS?O,25/08/2017,DEFERIDO,
1049131,369633,CRAS VARJ?O,25/08/2017,DEFERIDO,
1040961,363774,CRAS RECANTO DAS EMAS,28/08/2017,DEFERIDO,
181727,37728,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
1049319,106862,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
1049512,369917,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
1049549,369940,CRAS CEILANDIA NORTE,28/08/2017,DEFERIDO,
1049595,369969,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
1049414,369839,CRAS GAMA,28/08/2017,DEFERIDO,
1049250,369729,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
1039270,362582,CRAS CEILANDIA NORTE,28/08/2017,DEFERIDO,
1030900,356454,CRAS RIACHO FUNDO I,28/08/2017,DEFERIDO,
1049468,369878,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
1040599,363529,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
992663,330552,CRAS SAO SEBASTI?O,28/08/2017,DEFERIDO,
1008011,339576,CRAS SANTA MARIA,28/08/2017,DEFERIDO,
1049456,174455,CRAS CEILANDIA SUL,28/08/2017,DEFERIDO,
1049638,369996,CRAS SOBRADINHO,28/08/2017,DEFERIDO,
1033832,231483,CRAS GAMA,28/08/2017,DEFERIDO,
972102,319475,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
964972,315670,CRAS SAMAMBAIA EXPANS?O,28/08/2017,DEFERIDO,
960464,313221,CRAS CANDANGOLANDIA,28/08/2017,DEFERIDO,
1021670,349870,CRAS GUARA,28/08/2017,DEFERIDO,
1002718,336265,CRAS TAGUATINGA NORTE,28/08/2017,DEFERIDO,
999324,334300,CRAS PLANALTINA,28/08/2017,DEFERIDO,
819431,93665,CRAS CEILANDIA SUL,28/08/2017,DEFERIDO,
814882,93445,CRAS CEILANDIA SUL,28/08/2017,DEFERIDO,
871363,270905,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
869254,269958,CRAS RIACHO FUNDO I,28/08/2017,DEFERIDO,
860599,266235,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
738714,215601,CRAS SOBRADINHO,28/08/2017,DEFERIDO,
794000,369741,CRAS SOBRADINHO,28/08/2017,DEFERIDO,
794000,369741,CRAS SOBRADINHO,28/08/2017,DEFERIDO,
803343,187238,CRAS FERCAL,28/08/2017,DEFERIDO,
789709,29849,CRAS NUCLEO BANDEIRANTE,28/08/2017,DEFERIDO,
620794,116719,CRAS CEILANDIA SUL,28/08/2017,DEFERIDO,
628729,369705,CRAS PLANALTINA,28/08/2017,DEFERIDO,
702806,57410,CRAS FERCAL,28/08/2017,DEFERIDO,
714058,183381,CRAS P SUL,28/08/2017,DEFERIDO,
570309,146133,CRAS CEILANDIA SUL,28/08/2017,DEFERIDO,
609619,116235,CRAS CANDANGOLANDIA,28/08/2017,DEFERIDO,
647673,55147,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
445373,203713,CRAS P SUL,28/08/2017,DEFERIDO,
517027,18407,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
212092,369849,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
355355,329397,CRAS FERCAL,28/08/2017,DEFERIDO,
17718,369936,CRAS PARANO?,28/08/2017,DEFERIDO,
48740,189781,CRAS SAMAMBAIA SUL,28/08/2017,DEFERIDO,
51504,254525,CRAS PLANALTINA,28/08/2017,DEFERIDO,
95815,308598,CRAS FERCAL,28/08/2017,DEFERIDO,
1049373,369813,CRAS ESTRUTURAL,28/08/2017,DEFERIDO,
1049396,369828,CRAS P SUL,29/08/2017,DEFERIDO,
57964,370043,CRAS SANTA MARIA,29/08/2017,DEFERIDO,
1049872,370158,CRAS GUARA,29/08/2017,DEFERIDO,
1049739,370057,CRAS ARAPOANGA,29/08/2017,DEFERIDO,
1049955,370219,CRAS CEILANDIA SUL,29/08/2017,DEFERIDO,
1049954,220113,CRAS SAMAMBAIA SUL,29/08/2017,DEFERIDO,
1050059,370301,CRAS PLANALTINA,29/08/2017,DEFERIDO,
1049921,370198,CRAS PLANALTINA,29/08/2017,DEFERIDO,
1049787,370097,CRAS RIACHO FUNDO I,29/08/2017,DEFERIDO,
1035792,359975,CRAS AREAL,29/08/2017,DEFERIDO,
1032622,357666,CRAS ARAPOANGA,29/08/2017,DEFERIDO,
1049705,370034,CRAS ARAPOANGA,29/08/2017,DEFERIDO,
1049680,370026,CRAS SAMAMBAIA SUL,29/08/2017,DEFERIDO,
1010554,341639,CRAS RIACHO FUNDO II,29/08/2017,DEFERIDO,
995064,259935,CRAS SAMAMBAIA SUL,29/08/2017,DEFERIDO,
1047189,368271,CRAS P SUL,29/08/2017,DEFERIDO,
1049936,370208,CRAS SAMAMBAIA SUL,29/08/2017,DEFERIDO,
1025133,352275,CRAS SAMAMBAIA EXPANS?O,29/08/2017,DEFERIDO,
944844,305193,CRAS CEILANDIA NORTE,29/08/2017,DEFERIDO,
978340,322947,CRAS RIACHO FUNDO I,29/08/2017,DEFERIDO,
1007272,338955,CRAS ARAPOANGA,29/08/2017,DEFERIDO,
1000544,334955,CRAS RIACHO FUNDO I,29/08/2017,DEFERIDO,
845159,259394,CRAS PARANO?,29/08/2017,DEFERIDO,
831092,253735,CRAS NUCLEO BANDEIRANTE,29/08/2017,DEFERIDO,
853916,263271,CRAS TAGUATINGA NORTE,29/08/2017,DEFERIDO,
867527,380739,CRAS ARAPOANGA,29/08/2017,DEFERIDO,
862147,266856,CRAS SAMAMBAIA EXPANS?O,29/08/2017,DEFERIDO,
886909,277671,CRAS PARANO?,29/08/2017,DEFERIDO,
930415,297909,CRAS CANDANGOLANDIA,29/08/2017,DEFERIDO,
847779,260517,CRAS NUCLEO BANDEIRANTE,29/08/2017,DEFERIDO,
801685,218340,CRAS P SUL,29/08/2017,DEFERIDO,
812277,156373,CRAS TAGUATINGA NORTE,29/08/2017,DEFERIDO,
675821,244301,CRAS TAGUATINGA NORTE,29/08/2017,DEFERIDO,
680341,119236,CRAS P SUL,29/08/2017,DEFERIDO,
705009,151688,CRAS PARANO?,29/08/2017,DEFERIDO,
505115,370091,CRAS SAMAMBAIA EXPANS?O,29/08/2017,DEFERIDO,
529372,81470,CRAS P SUL,29/08/2017,DEFERIDO,
537020,81799,CRAS PLANALTINA,29/08/2017,DEFERIDO,
598907,147305,CRAS RIACHO FUNDO II,29/08/2017,DEFERIDO,
576661,333261,CRAS GAMA,29/08/2017,DEFERIDO,
603046,53400,CRAS PLANALTINA,29/08/2017,DEFERIDO,
648593,243139,CRAS PLANALTINA,29/08/2017,DEFERIDO,
452764,109886,CRAS SANTA MARIA,29/08/2017,DEFERIDO,
506127,237188,CRAS TAGUATINGA NORTE,29/08/2017,DEFERIDO,
186368,66338,CRAS SAMAMBAIA SUL,29/08/2017,DEFERIDO,
189485,307971,CRAS RIACHO FUNDO II,29/08/2017,DEFERIDO,
327378,105316,CRAS RIACHO FUNDO I,29/08/2017,DEFERIDO,
2279,188356,CRAS PLANALTINA,29/08/2017,DEFERIDO,
603480,241235,CRAS CEILANDIA NORTE,29/08/2017,DEFERIDO,
1035354,359512,CENTRO POP TAGUATINGA,30/08/2017,DEFERIDO,
159542,370432,CRAS TAGUATINGA NORTE,30/08/2017,DEFERIDO,
1050385,370522,CRAS PLANALTINA,30/08/2017,DEFERIDO,
1050226,370426,CRAS AREAL,30/08/2017,DEFERIDO,
1049092,369609,CRAS AREAL,30/08/2017,DEFERIDO,
1050379,370519,CRAS GAMA,30/08/2017,DEFERIDO,
1050262,370444,CRAS CEILANDIA NORTE,30/08/2017,DEFERIDO,
1050224,370425,CRAS AREAL,30/08/2017,DEFERIDO,
1050465,370580,CRAS P SUL,30/08/2017,DEFERIDO,
1025832,352758,CRAS RIACHO FUNDO II,30/08/2017,DEFERIDO,
1039327,362629,CRAS ARAPOANGA,30/08/2017,DEFERIDO,
1039327,362629,CRAS ARAPOANGA,30/08/2017,DEFERIDO,
1006239,343425,CRAS FERCAL,30/08/2017,DEFERIDO,
1050220,370422,CRAS AREAL,30/08/2017,DEFERIDO,
1050285,370458,CRAS P SUL,30/08/2017,DEFERIDO,
1050402,370536,CRAS PLANALTINA,30/08/2017,DEFERIDO,
799311,61542,CRAS P SUL,30/08/2017,DEFERIDO,
899717,283646,CRAS TAGUATINGA NORTE,30/08/2017,DEFERIDO,
885032,276875,CRAS P SUL,30/08/2017,DEFERIDO,
743437,247156,CRAS SAMAMBAIA SUL,30/08/2017,DEFERIDO,
819810,370594,CRAS CEILANDIA NORTE,30/08/2017,DEFERIDO,
636578,211463,CRAS PARANO?,30/08/2017,DEFERIDO,
671727,181615,CRAS ESTRUTURAL,30/08/2017,DEFERIDO,
721753,214886,CRAS SOBRADINHO,30/08/2017,DEFERIDO,
526195,50263,CRAS SAMAMBAIA EXPANS?O,30/08/2017,DEFERIDO,
571415,239891,CRAS SAMAMBAIA SUL,30/08/2017,DEFERIDO,
577087,332732,CRAS RECANTO DAS EMAS,30/08/2017,DEFERIDO,
591229,209644,CRAS SOBRADINHO II,30/08/2017,DEFERIDO,
380517,370493,CRAS SOBRADINHO,30/08/2017,DEFERIDO,
446834,47073,CRAS SAMAMBAIA EXPANS?O,30/08/2017,DEFERIDO,
465462,173151,CRAS SAO SEBASTI?O,30/08/2017,DEFERIDO,
450628,370574,CRAS SAO SEBASTI?O,30/08/2017,DEFERIDO,
434932,46624,CRAS SAO SEBASTI?O,30/08/2017,DEFERIDO,
509688,49582,CRAS SAMAMBAIA SUL,30/08/2017,DEFERIDO,
526400,237988,CRAS PLANALTINA,30/08/2017,DEFERIDO,
504717,174749,CRAS BRAZL?NDIA,30/08/2017,DEFERIDO,
290501,370472,CRAS SOBRADINHO II,30/08/2017,DEFERIDO,
65094,331667,CRAS GUARA,30/08/2017,DEFERIDO,
90200,323563,CRAS SAO SEBASTI?O,30/08/2017,DEFERIDO,
128116,331874,CRAS GUARA,30/08/2017,DEFERIDO,
156163,5122,CRAS ESTRUTURAL,30/08/2017,DEFERIDO,
1049720,370047,CRAS P SUL,30/08/2017,DEFERIDO,
1050697,370731,CRAS P SUL,31/08/2017,DEFERIDO,
160330,36957,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
1050803,370796,CRAS SAMAMBAIA SUL,31/08/2017,DEFERIDO,
1050901,370857,CRAS RIACHO FUNDO II,31/08/2017,DEFERIDO,
1050710,205186,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
1050797,370792,CRAS RIACHO FUNDO II,31/08/2017,DEFERIDO,
1042528,370780,CRAS CEILANDIA SUL,31/08/2017,DEFERIDO,
1041866,165675,CRAS SAMAMBAIA EXPANS?O,31/08/2017,DEFERIDO,
1050197,370398,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
1050877,370842,CRAS GAMA,31/08/2017,DEFERIDO,
1050599,370676,CRAS ARAPOANGA,31/08/2017,DEFERIDO,
1050755,370770,CRAS SAO SEBASTI?O,31/08/2017,DEFERIDO,
1050574,370662,CRAS SAO SEBASTI?O,31/08/2017,DEFERIDO,
1037349,361143,CRAS AREAL,31/08/2017,DEFERIDO,
1029215,355170,CRAS SOBRADINHO,31/08/2017,DEFERIDO,
1036881,360788,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
1007392,339051,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
1050609,370682,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
1050763,370774,CRAS CEILANDIA SUL,31/08/2017,DEFERIDO,
1050636,91821,CRAS SAMAMBAIA EXPANS?O,31/08/2017,DEFERIDO,
939092,302291,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
937613,301615,CRAS PLANALTINA,31/08/2017,DEFERIDO,
929845,297619,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
962358,314212,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
1021235,349574,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
1018415,347466,CRAS ARAPOANGA,31/08/2017,DEFERIDO,
1016271,372233,CRAS GAMA,31/08/2017,DEFERIDO,
996345,86942,CRAS CEILANDIA SUL,31/08/2017,DEFERIDO,
1013559,343894,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
795886,61385,CRAS SAO SEBASTI?O,31/08/2017,DEFERIDO,
889516,278820,CRAS SANTA MARIA,31/08/2017,DEFERIDO,
901285,284344,CRAS CEILANDIA NORTE,31/08/2017,DEFERIDO,
732251,27311,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
784413,186373,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
658416,118311,CRAS CEILANDIA NORTE,31/08/2017,DEFERIDO,
672948,370708,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
714045,57877,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
563137,145837,CRAS P SUL,31/08/2017,DEFERIDO,
607504,210318,CRAS TAGUATINGA NORTE,31/08/2017,DEFERIDO,
423060,108768,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
438352,234512,CRAS GAMA,31/08/2017,DEFERIDO,
494239,80105,CRAS RIACHO FUNDO I,31/08/2017,DEFERIDO,
489641,79904,CRAS SAO SEBASTI?O,31/08/2017,DEFERIDO,
507969,237262,CRAS P SUL,31/08/2017,DEFERIDO,
207254,101033,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
245246,165267,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
326042,230535,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
348177,168886,CRAS PLANALTINA,31/08/2017,DEFERIDO,
318309,105033,CRAS CEILANDIA NORTE,31/08/2017,DEFERIDO,
372181,44318,CRAS ESTRUTURAL,31/08/2017,DEFERIDO,
827060,251792,CRAS ARAPOANGA,31/08/2017,DEFERIDO,
160779,224629,CRAS BRAZL?NDIA,31/08/2017,DEFERIDO,
620687,179525,CRAS RECANTO DAS EMAS,31/08/2017,DEFERIDO,
1034266,358862,CREAS Diversidade Sexual, Religiosa e Racial,01/09/2017,DEFERIDO
107807,370894,CRAS SAMAMBAIA SUL,01/09/2017,DEFERIDO,
1051050,370966,CRAS GAMA,01/09/2017,DEFERIDO,
1051050,370966,CRAS GAMA,01/09/2017,DEFERIDO,
1051079,370991,CRAS PLANALTINA,01/09/2017,DEFERIDO,
1051090,370997,CRAS SAMAMBAIA SUL,01/09/2017,DEFERIDO,
966284,316332,CRAS PLANALTINA,01/09/2017,DEFERIDO,
1020123,348723,CRAS SAMAMBAIA SUL,01/09/2017,DEFERIDO,
867134,269065,CRAS ARAPOANGA,01/09/2017,DEFERIDO,
937577,301595,CRAS SAMAMBAIA SUL,01/09/2017,DEFERIDO,
716833,370952,CRAS NUCLEO BANDEIRANTE,01/09/2017,DEFERIDO,
732927,184172,CRAS CEILANDIA SUL,01/09/2017,DEFERIDO,
768777,185706,CRAS RECANTO DAS EMAS,01/09/2017,DEFERIDO,
823887,250602,CRAS GAMA,01/09/2017,DEFERIDO,
698564,370933,CRAS SAO SEBASTI?O,01/09/2017,DEFERIDO,
441331,140940,CRAS SANTA MARIA,01/09/2017,DEFERIDO,
531672,175861,CRAS PLANALTINA,01/09/2017,DEFERIDO,
207607,372348,CRAS RECANTO DAS EMAS,01/09/2017,DEFERIDO,
817787,31215,CRAS GAMA,01/09/2017,DEFERIDO,
107072,191775,CREAS SAMAMBAIA,01/09/2017,DEFERIDO,
1050950,370896,CRAS SAO SEBASTI?O,01/09/2017,DEFERIDO,
312827,268011,CRAS ARAPOANGA,02/09/2017,DEFERIDO,
757191,216410,CRAS PLANALTINA,03/09/2017,DEFERIDO,
1058081,376116,CRAS SAMAMBAIA SUL,03/09/2017,DEFERIDO,
1051632,371418,CRAS PARANO?,04/09/2017,DEFERIDO,
195897,132232,CRAS SAMAMBAIA SUL,04/09/2017,DEFERIDO,
1051463,371291,CRAS TAGUATINGA NORTE,04/09/2017,DEFERIDO,
1051621,371409,CRAS PARANO?,04/09/2017,DEFERIDO,
1058701,376544,CRAS SAMAMBAIA SUL,04/09/2017,DEFERIDO,
1051531,371343,CRAS RIACHO FUNDO II,04/09/2017,DEFERIDO,
1042553,364912,CRAS TAGUATINGA NORTE,04/09/2017,DEFERIDO,
1050521,370612,CRAS GUARA,04/09/2017,DEFERIDO,
1051383,371225,CRAS SAO SEBASTI?O,04/09/2017,DEFERIDO,
1051400,371236,CRAS CEILANDIA NORTE,04/09/2017,DEFERIDO,
1051512,371328,CRAS GAMA,04/09/2017,DEFERIDO,
1051612,371403,CRAS SOBRADINHO II,04/09/2017,DEFERIDO,
1051539,388431,CRAS SAMAMBAIA SUL,04/09/2017,DEFERIDO,
1051496,371320,CRAS GAMA,04/09/2017,DEFERIDO,
1051551,371355,CRAS SAMAMBAIA SUL,04/09/2017,DEFERIDO,
1021121,349480,CRAS SAO SEBASTI?O,04/09/2017,DEFERIDO,
1007830,339448,CRAS ITAPO?,04/09/2017,DEFERIDO,
866924,268962,CRAS PLANALTINA,04/09/2017,DEFERIDO,
857538,265012,CRAS GAMA,04/09/2017,DEFERIDO,
876621,273209,CRAS PLANALTINA,04/09/2017,DEFERIDO,
876684,273248,CRAS GAMA,04/09/2017,DEFERIDO,
907082,286863,CRAS RIACHO FUNDO II,04/09/2017,DEFERIDO,
917311,291821,CRAS SAO SEBASTI?O,04/09/2017,DEFERIDO,
972757,319934,CRAS P SUL,04/09/2017,DEFERIDO,
599056,178640,CRAS CEILANDIA NORTE,04/09/2017,DEFERIDO,
692381,119785,CRAS GAMA,04/09/2017,DEFERIDO,
481184,16981,CRAS SAMAMBAIA EXPANS?O,04/09/2017,DEFERIDO,
494696,49003,CRAS SOBRADINHO,04/09/2017,DEFERIDO,
562419,177098,CRAS PLANALTINA,04/09/2017,DEFERIDO,
439195,140880,CRAS VARJ?O,04/09/2017,DEFERIDO,
90364,371366,CRAS GAMA,04/09/2017,DEFERIDO,
148778,67592,CREAS SOBRADINHO,04/09/2017,DEFERIDO,
175337,131421,CRAS P SUL,04/09/2017,DEFERIDO,
1051487,371313,CRAS PLANALTINA,04/09/2017,DEFERIDO,
1051784,371513,CRAS GUARA,05/09/2017,DEFERIDO,
196983,225984,CRAS PARANO?,05/09/2017,DEFERIDO,
1051735,371490,CRAS SANTA MARIA,05/09/2017,DEFERIDO,
1051818,371537,CRAS GAMA,05/09/2017,DEFERIDO,
1051750,371497,CRAS P SUL,05/09/2017,DEFERIDO,
1051970,371659,CRAS TAGUATINGA NORTE,05/09/2017,DEFERIDO,
1051780,371510,CRAS SAMAMBAIA SUL,05/09/2017,DEFERIDO,
1051677,371454,CRAS SOBRADINHO,05/09/2017,DEFERIDO,
1051914,371620,CRAS TAGUATINGA NORTE,05/09/2017,DEFERIDO,
1036698,360651,CRAS RIACHO FUNDO I,05/09/2017,DEFERIDO,
850674,261716,CRAS ARAPOANGA,05/09/2017,DEFERIDO,
869129,269898,CRAS SANTA MARIA,05/09/2017,DEFERIDO,
897714,282649,CRAS CEILANDIA NORTE,05/09/2017,DEFERIDO,
930640,298034,CRAS P SUL,05/09/2017,DEFERIDO,
708997,88839,CRAS CEILANDIA NORTE,05/09/2017,DEFERIDO,
780122,29361,CRAS PLANALTINA,05/09/2017,DEFERIDO,
803603,61733,CRAS TAGUATINGA NORTE,05/09/2017,DEFERIDO,
865249,268284,CRAS GUARA,05/09/2017,DEFERIDO,
612760,116368,CRAS PARANO?,05/09/2017,DEFERIDO,
641640,54913,CRAS CEILANDIA NORTE,05/09/2017,DEFERIDO,
659867,181140,CRAS VARJ?O,05/09/2017,DEFERIDO,
662470,363653,CRAS CANDANGOLANDIA,05/09/2017,DEFERIDO,
686219,56728,CRAS SAMAMBAIA SUL,05/09/2017,DEFERIDO,
575800,114801,CRAS P SUL,05/09/2017,DEFERIDO,
312359,268860,CRAS TAGUATINGA NORTE,05/09/2017,DEFERIDO,
299174,135892,CRAS ESTRUTURAL,05/09/2017,DEFERIDO,
338524,199865,CRAS PLANALTINA,05/09/2017,DEFERIDO,
376120,353818,CRAS PLANALTINA,05/09/2017,DEFERIDO,
351258,371448,CRAS SAMAMBAIA SUL,05/09/2017,DEFERIDO,
813106,124994,CRAS TAGUATINGA NORTE,05/09/2017,DEFERIDO,
47447,279543,CRAS P SUL,05/09/2017,DEFERIDO,
85829,222195,CRAS CEILANDIA NORTE,05/09/2017,DEFERIDO,
129881,371500,CRAS SANTA MARIA,05/09/2017,DEFERIDO,
1051899,371610,CRAS RIACHO FUNDO I,05/09/2017,DEFERIDO,
1052049,371726,CRAS P SUL,06/09/2017,DEFERIDO,
85541,267471,CRAS CEILANDIA NORTE,06/09/2017,DEFERIDO,
1052170,256911,CRAS SAO SEBASTI?O,06/09/2017,DEFERIDO,
1037074,360930,CRAS NUCLEO BANDEIRANTE,06/09/2017,DEFERIDO,
1052082,371747,CRAS P SUL,06/09/2017,DEFERIDO,
1052132,371778,CRAS ITAPO?,06/09/2017,DEFERIDO,
1052113,181792,CRAS SANTA MARIA,06/09/2017,DEFERIDO,
1024304,351715,CRAS GAMA,06/09/2017,DEFERIDO,
1052042,371722,CRAS GUARA,06/09/2017,DEFERIDO,
1052042,371722,CRAS GUARA,06/09/2017,DEFERIDO,
1052215,371835,CRAS GAMA,06/09/2017,DEFERIDO,
1013321,343731,CRAS VARJ?O,06/09/2017,DEFERIDO,
1009678,340911,CRAS CEILANDIA NORTE,06/09/2017,DEFERIDO,
823594,156897,CRAS PARANO?,06/09/2017,DEFERIDO,
885812,277221,CRAS CEILANDIA NORTE,06/09/2017,DEFERIDO,
911759,289140,CRAS P SUL,06/09/2017,DEFERIDO,
920585,293370,CRAS ITAPO?,06/09/2017,DEFERIDO,
1069128,383803,CRAS SAO SEBASTI?O,06/09/2017,DEFERIDO,
931313,298378,CRAS TAGUATINGA NORTE,06/09/2017,DEFERIDO,
764228,122817,CRAS ITAPO?,06/09/2017,DEFERIDO,
764228,122817,CRAS ITAPO?,06/09/2017,DEFERIDO,
749887,371860,CRAS SAMAMBAIA SUL,06/09/2017,DEFERIDO,
787619,186523,CRAS SOBRADINHO,06/09/2017,DEFERIDO,
796053,124228,CRAS PARANO?,06/09/2017,DEFERIDO,
577668,209073,CRAS ITAPO?,06/09/2017,DEFERIDO,
578772,83488,CRAS BRAS?LIA,06/09/2017,DEFERIDO,
611260,22304,CRAS P SUL,06/09/2017,DEFERIDO,
606979,116113,CRAS RIACHO FUNDO II,06/09/2017,DEFERIDO,
606999,178964,CRAS PARANO?,06/09/2017,DEFERIDO,
697343,257256,CRAS SANTA MARIA,06/09/2017,DEFERIDO,
711800,88934,CRAS VARJ?O,06/09/2017,DEFERIDO,
479413,48421,CRAS SOBRADINHO,06/09/2017,DEFERIDO,
507046,80606,CRAS ITAPO?,06/09/2017,DEFERIDO,
498987,49172,CRAS PLANALTINA,06/09/2017,DEFERIDO,
532134,81596,CRAS SOBRADINHO,06/09/2017,DEFERIDO,
383523,232557,CRAS ITAPO?,06/09/2017,DEFERIDO,
91326,191240,CRAS GAMA,06/09/2017,DEFERIDO,
95138,371918,CRAS GAMA,06/09/2017,DEFERIDO,
1039698,362903,CRAS SOBRADINHO II,06/09/2017,DEFERIDO,
1052479,372010,CRAS PARANO?,08/09/2017,DEFERIDO,
1052498,372025,CRAS VARJ?O,08/09/2017,DEFERIDO,
1052515,372037,CRAS CANDANGOLANDIA,08/09/2017,DEFERIDO,
1052526,372044,CRAS PLANALTINA,08/09/2017,DEFERIDO,
842158,258192,CRAS RIACHO FUNDO I,08/09/2017,DEFERIDO,
1007301,338980,CRAS AREAL,08/09/2017,DEFERIDO,
1011365,342268,CRAS RECANTO DAS EMAS,08/09/2017,DEFERIDO,
863689,267542,CRAS RIACHO FUNDO I,08/09/2017,DEFERIDO,
1022797,350691,CRAS RIACHO FUNDO I,08/09/2017,DEFERIDO,
1021882,350053,CRAS RIACHO FUNDO I,11/09/2017,DEFERIDO,
142854,372199,CRAS SANTA MARIA,11/09/2017,DEFERIDO,
1046718,72972,CRAS RIACHO FUNDO II,11/09/2017,DEFERIDO,
1052886,372332,CRAS SAMAMBAIA SUL,11/09/2017,DEFERIDO,
1052699,372194,CRAS FERCAL,11/09/2017,DEFERIDO,
1052932,372368,CRAS SAMAMBAIA SUL,11/09/2017,DEFERIDO,
1026888,353488,CRAS SAMAMBAIA SUL,11/09/2017,DEFERIDO,
976312,321840,CRAS SAMAMBAIA SUL,11/09/2017,DEFERIDO,
1018787,347751,CRAS ARAPOANGA,11/09/2017,DEFERIDO,
1021908,350065,CRAS RIACHO FUNDO I,11/09/2017,DEFERIDO,
1052779,372252,CRAS TAGUATINGA NORTE,11/09/2017,DEFERIDO,
860115,266030,CRAS GAMA,11/09/2017,DEFERIDO,
905443,286286,CRAS PLANALTINA,11/09/2017,DEFERIDO,
712112,245820,CRAS P SUL,11/09/2017,DEFERIDO,
737437,58846,CRAS CEILANDIA NORTE,11/09/2017,DEFERIDO,
775617,185987,CRAS CEILANDIA SUL,11/09/2017,DEFERIDO,
760062,59849,CRAS P SUL,11/09/2017,DEFERIDO,
791918,92352,CRAS GUARA,11/09/2017,DEFERIDO,
619488,22664,CRAS ARAPOANGA,11/09/2017,DEFERIDO,
664844,150058,CRAS PLANALTINA,11/09/2017,DEFERIDO,
683640,213364,CRAS ITAPO?,11/09/2017,DEFERIDO,
410872,139842,CRAS SAMAMBAIA SUL,11/09/2017,DEFERIDO,
566538,82987,CRAS SAMAMBAIA EXPANS?O,11/09/2017,DEFERIDO,
538880,113304,CRAS RIACHO FUNDO I,11/09/2017,DEFERIDO,
242054,372339,CRAS ARAPOANGA,11/09/2017,DEFERIDO,
244656,372232,CRAS SANTA MARIA,11/09/2017,DEFERIDO,
348282,231273,CRAS ARAPOANGA,11/09/2017,DEFERIDO,
316579,372259,CRAS CANDANGOLANDIA,11/09/2017,DEFERIDO,
